ID_WEB;ID_JDN;CODEMAG;DATE_ASPI;URLPRODUIT
81447-81046;982344;234;20170131;https://www.jardiland.com/maison-deco/beaute-bien-tre/cosmetiques/huile-essentielle/81447-huile-essentielle.html
69659-69659;1432069;234;20170131;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69659-set-de-table-uni-taupe-33x48cm.html
69658-69658;1432070;234;20170131;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69658-set-de-table-uni-orange-33x48cm.html
69676-69676;1432052;234;20170131;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69676-set-de-table-orange-33x48cm.html
81701-73698;1014336;234;20170131;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/a-reserve-d-eau/fibre/81701-pot-claire.html
81701-73696;1014326;234;20170131;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/a-reserve-d-eau/fibre/81701-pot-claire.html
32855-41234;1018720;234;20170131;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/a-reserve-d-eau/resine/32855-jardiniere-balconera-cottage-50-1.html
82179-73699;1014341;234;20170131;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/pot-special-orchidee-et-accessoires/82179-pot-orchidee-d13-h14-1.html
69418-69418;1423315;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-jardin/69418-premier-rucher-dans-mon-jardin.html
69423-69423;1423309;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-jardin/69423-plantes-sauvages-comestibles-et-toxiques.html
70621-70621;1390018;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-jardin/70621-plantes-melliferes-mois-par-mois.html
69425-69425;1423306;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-jardin/69425-legumes-chic.html
68345-68345;1459157;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-jardin/68345-le-potager-perpetuel.html
68349-68349;1459152;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/librairie/livre-jardin/68349-clotures-et-murets.html
69341-69341;1429028;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69341-carte-92x77mm-tres-bon-anniversaire.html
69345-69345;1429024;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69345-carte-92x77mm-sinceres-condoleances-mod4-1.html
69358-69358;1429011;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69358-carte-92x77mm-sinceres-condoleances-mod3-1.html
69359-69359;1429009;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69359-carte-92x77mm-sinceres-condoleances-mod1-1.html
69346-69346;1429023;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69346-carte-92x77mm-prompt-retablissement.html
69350-69350;1429019;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69350-carte-92x77mm-plaisir-d-offrir.html
69343-69343;1429026;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69343-carte-92x77mm-merci-pour-l-invitation.html
69348-69348;1429021;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69348-carte-92x77mm-joyeux-anniversaire.html
69351-69351;1429018;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69351-carte-92x77mm-heureux-mariage.html
69352-69352;1429017;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69352-carte-92x77mm-heureux-anniversaire.html
69356-69356;1429013;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69356-carte-92x77mm-heureux-anniversaire.html
69357-69357;1429012;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69357-carte-92x77mm-gros-bisous.html
69347-69347;1429022;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69347-carte-92x77mm-bonne-fete.html
69344-69344;1429025;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69344-carte-92x77mm-bienvenue-au-petit-amour.html
69354-69354;1429015;234;20170131;https://www.jardiland.com/maison-deco/librairie-papeterie/papeterie/carte/69354-carte-92x77mm-amour.html
70486-70486;1395495;234;20170131;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/panier/70486-paniere-vert-avec-poignee-26x37-1.html
70510-70510;1395371;234;20170131;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/panier/70510-paniere-rectang-en-plastique-34x25x14-1.html
70985-70985;1351342;234;20170131;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/autres-objets-de-decoration/70985-dist-serv-cafe-maison-cerise.html
