ID_WEB;ID_JDN;CODEMAG;DATE_ASPI;URLPRODUIT
1925-1925;1328896;149;20170120;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/chocolat/1925-amandes-enrobees-de-chocolat-au-lait.html
52570-52570;1456686;149;20170120;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/autres/52570-cave-a-saucisson-en-hetre-laguiole.html
46600-46600;1424433;149;20170120;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/ceramique/46600-cache-pot-anthracite-3-l.html
2558-2558;1394099;149;20170120;https://www.jardiland.com/maison-deco/mobilier-d-interieur/2558-table-basse-empilable.html
3481-3481;1434269;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/fruit-et-legume-artificiel/3481-pomme-orange-o-14-cm.html
3451-3451;1434266;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/fruit-et-legume-artificiel/3451-pomme-bleu-clair-o-6o5-cm.html
3328-3328;1414596;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/autres-objets-de-decoration/3328-plateau-etoile-or-o-32-cm.html
3327-3327;1414595;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/autres-objets-de-decoration/3327-plateau-etoile-or-o-24-cm.html
50073-50073;1456354;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/rangement-boites-et-paniers/coffret-et-boite-de-rangement/50073-sac-a-main-annie-violet.html
57957-57957;1456164;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/plantes-artificielles/tige-fleurie/57957-rameau-acrylique.html
3441-3441;1434251;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/plantes-artificielles/tige-fleurie/3441-herbe-graminee-boule-vert-artificielle.html
1235-1235;1358404;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/plantes-artificielles/plante-et-fleur/1235-crassulacea-artificielle-en-pot.html
14144-14144;1429472;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/bougies-et-senteurs/support-et-accessoires/14144-table-en-aluminium-naples-200-300cm.html
52717-52717;1432919;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/bougeoirs-photophores-et-lanternes/lanterne/52717-photophore-jaune.html
52721-52721;1432912;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/bougeoirs-photophores-et-lanternes/lanterne/52721-lanterne-ruth-noir.html
58507-58507;1454223;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/bougeoirs-photophores-et-lanternes/lanterne/58507-lanterne-en-verre-et-metal-17-17-24e5-cm.html
58416-58416;1455146;149;20170120;https://www.jardiland.com/maison-deco/objets-de-decoration/bougeoirs-photophores-et-lanternes/bougeoir-et-photophore-deco/58416-bougeoirs-en-metal.html
9522-9522;1302923;149;20170120;https://www.jardiland.com/animaux/oiseau-de-la-nature/mangeoire-et-distributeur/9522-coffre-de-rangement.html
5594-5594;927409;149;20170120;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/masse-de-filtration/5594-jbl-clearmec.html
5517-5517;957338;149;20170120;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/aeration/5517-diffuseur-d-air-boule-3-cm.html
32410-6548;1014741;149;20170120;https://www.jardiland.com/animaux/poisson/decoration-pour-aquarium/plante-artificielle/32410-decor-pour-aquarium-buisson-fleur.html
1635-1635;1328665;149;20170120;https://www.jardiland.com/animaux/poisson/decoration-pour-aquarium/plante-artificielle/1635-decor-pour-aquarium-bambou-algue-vert.html
31788-11894;1374699;149;20170120;https://www.jardiland.com/animaux/chat/colliers-laisses-et-harnais/collier/31788-collier-pour-chat-family.html
1326-1326;1305388;149;20170120;https://www.jardiland.com/animaux/chat/gamelles-ecuelles-et-distributeurs/distributeur-d-eau-et-croquette/1326-fontaine-a-chat-drinkwell-platinium.html
62892-62844;1439202;149;20170120;https://www.jardiland.com/animaux/chat/alimentation-et-friandises/boite-et-sachet-fraicheur/62892-schesir-patee-pour-chats-adultes-70-g.html
62896-62832;1439048;149;20170120;https://www.jardiland.com/animaux/chat/alimentation-et-friandises/boite-et-sachet-fraicheur/62896-schesir-patee-monodoseen-gelee-pour-chat-85-g.html
62896-62830;1439038;149;20170120;https://www.jardiland.com/animaux/chat/alimentation-et-friandises/boite-et-sachet-fraicheur/62896-schesir-patee-monodoseen-gelee-pour-chat-85-g.html
62896-62825;1439032;149;20170120;https://www.jardiland.com/animaux/chat/alimentation-et-friandises/boite-et-sachet-fraicheur/62896-schesir-patee-monodoseen-gelee-pour-chat-85-g.html
62896-62822;1439041;149;20170120;https://www.jardiland.com/animaux/chat/alimentation-et-friandises/boite-et-sachet-fraicheur/62896-schesir-patee-monodoseen-gelee-pour-chat-85-g.html
62894-62839;1439173;149;20170120;https://www.jardiland.com/animaux/chat/alimentation-et-friandises/boite-et-sachet-fraicheur/62894-schesir-patee-monodose-pour-chat-85-g.html
62894-62838;1439172;149;20170120;https://www.jardiland.com/animaux/chat/alimentation-et-friandises/boite-et-sachet-fraicheur/62894-schesir-patee-monodose-pour-chat-85-g.html
62893-62869;1439181;149;20170120;https://www.jardiland.com/animaux/chat/alimentation-et-friandises/boite-et-sachet-fraicheur/62893-patee-en-sauce-naturelle-pour-chat-70-g.html
57761-57510;1438182;149;20170120;https://www.jardiland.com/animaux/chien/education/autres-accessoires-d-education/57761-systeme-localisation-pour-chiens-chats.html
2432-2432;1378593;149;20170120;https://www.jardiland.com/animaux/chien/colliers-laisses-et-vetements/laisse-pour-chien/2432-vario-s-5-m-sangle-marron.html
32126-13985;1423806;149;20170120;https://www.jardiland.com/animaux/chien/colliers-laisses-et-vetements/pull-pour-chien/32126-polaire-pour-chien-wouapy.html
32126-13977;1423798;149;20170120;https://www.jardiland.com/animaux/chien/colliers-laisses-et-vetements/pull-pour-chien/32126-polaire-pour-chien-wouapy.html
32109-62819;1423738;149;20170120;https://www.jardiland.com/animaux/chien/colliers-laisses-et-vetements/manteau-pour-chien/32109-manteau-impermeable-pour-chien.html
32076-7804;1245676;149;20170120;https://www.jardiland.com/animaux/chien/colliers-laisses-et-vetements/laisse-pour-chien/32076-laisse-enrouleur-wouapy-roll.html
32103-24322;743676;149;20170120;https://www.jardiland.com/animaux/chien/colliers-laisses-et-vetements/manteau-pour-chien/32103-imper-basic-pour-chien.html
32103-24321;743675;149;20170120;https://www.jardiland.com/animaux/chien/colliers-laisses-et-vetements/manteau-pour-chien/32103-imper-basic-pour-chien.html
54388-55843;1434700;149;20170120;https://www.jardiland.com/animaux/chien/colliers-laisses-et-vetements/harnais/54388-harnais-nylon-reglable.html
