ID_WEB;ID_JDN;CODEMAG;DATE_ASPI;URLPRODUIT
81454-78265;857160;182;20170124;https://www.jardiland.com/maison-deco/beaute-bien-tre/cosmetiques/savon/81454-savon-pur-vegetal.html
81454-78259;857144;182;20170124;https://www.jardiland.com/maison-deco/beaute-bien-tre/cosmetiques/savon/81454-savon-pur-vegetal.html
81843-74650;1471270;182;20170124;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/cache-pot-aimante/81843-pot-aimante-k-basic-line-cube-6cm.html
81843-74648;1471272;182;20170124;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/cache-pot-aimante/81843-pot-aimante-k-basic-line-cube-6cm.html
82001-73186;1428130;182;20170124;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/cache-pot-aimante/82001-jardiniere-aimantee-kalamitica-12cm.html
82092-72428;1408572;182;20170124;https://www.jardiland.com/maison-deco/objets-de-decoration/bougies-et-senteurs/diffuseur-de-parfum-et-recharge/82092-lampe-sphere.html
81230-72945;1449083;182;20170124;https://www.jardiland.com/maison-deco/objets-de-decoration/bougies-et-senteurs/bougie-parfumee/81230-bougie-orange-epice.html
82584-72932;1449063;182;20170124;https://www.jardiland.com/maison-deco/objets-de-decoration/bougies-et-senteurs/bougie-parfumee/82584-bougie-mangue-peche.html
81402-72937;1449127;182;20170124;https://www.jardiland.com/maison-deco/objets-de-decoration/bougies-et-senteurs/bougie-parfumee/81402-bougie-glace-d-ete.html
81172-72949;1449105;182;20170124;https://www.jardiland.com/maison-deco/objets-de-decoration/bougies-et-senteurs/bougie-parfumee/81172-bougie-framboise-rouge.html
81287-72942;1449099;182;20170124;https://www.jardiland.com/maison-deco/objets-de-decoration/bougies-et-senteurs/bougie-parfumee/81287-bougie-canneberge-mandarine.html
81287-72935;1449098;182;20170124;https://www.jardiland.com/maison-deco/objets-de-decoration/bougies-et-senteurs/bougie-parfumee/81287-bougie-canneberge-mandarine.html
32543-24630;796390;182;20170124;https://www.jardiland.com/animaux/reptiles-et-insectes/alimentation/boite-et-lyophilisee/32543-jbl-nourriture-tortue.html
32307-9703;1311064;182;20170124;https://www.jardiland.com/animaux/oiseau/cages-volieres-et-accessoires/equipement-de-cage-et-voliere/32307-mangeoire-en-metal-attache.html
43355-42752;538466;182;20170124;https://www.jardiland.com/animaux/oiseau/alimentation-et-friandises/friandise/43355-baguette-kracker-perruche-x3-1.html
43354-42761;538453;182;20170124;https://www.jardiland.com/animaux/oiseau/alimentation-et-friandises/friandise/43354-baguette-kracker-exotique-x2-1.html
43352-42759;538451;182;20170124;https://www.jardiland.com/animaux/oiseau/alimentation-et-friandises/friandise/43352-baguette-kracker-canari-x3-1.html
43352-42755;538441;182;20170124;https://www.jardiland.com/animaux/oiseau/alimentation-et-friandises/friandise/43352-baguette-kracker-canari-x3-1.html
43351-53032;538444;182;20170124;https://www.jardiland.com/animaux/oiseau/alimentation-et-friandises/friandise/43351-baguette-kracker-canari-x2-1.html
43351-42758;538449;182;20170124;https://www.jardiland.com/animaux/oiseau/alimentation-et-friandises/friandise/43351-baguette-kracker-canari-x2-1.html
32483-15280;543400;182;20170124;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/eclairage/32483-reflecteur.html
81621-73025;1457276;182;20170124;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/aeration/81621-new-rena-air.html
81621-73024;1457275;182;20170124;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/aeration/81621-new-rena-air.html
82830-75472;1481080;182;20170124;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/filtre-exterieur/82830-jard-tuyau-predecoupe-2-5m.html
82766-74970;1473541;182;20170124;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/nettoyage-aquarium/82766-jard-epuisette-maille-fine.html
82478-75894;1475826;182;20170124;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/aeration/82478-jard-diffuseur-d-air-barre.html
82675-76170;1477947;182;20170124;https://www.jardiland.com/animaux/poisson/materiel-chauffage-filtres-et-pompes/nettoyage-aquarium/82675-jard-aimant-anti-algues.html
