ID_WEB;ID_JDN;CODEMAG;DATE_ASPI;URLPRODUIT
81447-81046;982344;6;20170130;https://www.jardiland.com/maison-deco/beaute-bien-tre/cosmetiques/huile-essentielle/81447-huile-essentielle.html
68186-68186;1463870;6;20170130;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/confiserie/68186-sucette-ronde-noel-panache-25g.html
32896-15382;547088;6;20170130;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/confiture/32896-marmelade.html
69661-69661;1432067;6;20170130;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69661-set-de-table-uni-vert-33x48cm.html
69659-69659;1432069;6;20170130;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69659-set-de-table-uni-taupe-33x48cm.html
69658-69658;1432070;6;20170130;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69658-set-de-table-uni-orange-33x48cm.html
69660-69660;1432068;6;20170130;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69660-set-de-table-uni-gris-33x48cm.html
69677-69677;1432051;6;20170130;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69677-set-de-table-gris-33x48cm.html
69679-69679;1432049;6;20170130;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/chemin-de-table/69679-chemin-de-table-gris-40x140cm.html
1903-1903;1327043;6;20170130;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/vaisselle-decoree/1903-assiette-en-verre-o-18-cm.html
32844-9031;1294578;6;20170130;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/a-reserve-d-eau/plastique/32844-pot-a-reserve-d-eau-doko.html
69056-69056;1433167;6;20170130;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/contenant-en-metal/69056-jardiniere-rect-gris-fonce-oiseau.html
70701-70701;1378790;6;20170130;https://www.jardiland.com/maison-deco/hygiene-de-la-maison/70701-pot-a-recettes-500ml.html
69855-69855;1409903;6;20170130;https://www.jardiland.com/maison-deco/mobilier-d-interieur/69855-chaise-49x40x92cm.html
69139-69139;1433044;6;20170130;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/autres-objets-de-decoration/69139-pot-a-suspendre-orange-d17x17cm.html
