ID_WEB;ID_JDN;CODEMAG;DATE_ASPI;URLPRODUIT
81454-78265;857160;235;20170201;https://www.jardiland.com/maison-deco/beaute-bien-tre/cosmetiques/savon/81454-savon-pur-vegetal.html
41129-41129;1426644;235;20170201;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-sucree/coffret-et-autres/41129-sac-de-chocolat-nostalgie-de-noel.html
48398-48398;1330158;235;20170201;https://www.jardiland.com/maison-deco/epicerie-fine/epicerie-salee/aide-culinaire/48398-fleur-de-sel-de-guerande.html
69661-69661;1432067;235;20170201;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69661-set-de-table-uni-vert-33x48cm.html
69659-69659;1432069;235;20170201;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69659-set-de-table-uni-taupe-33x48cm.html
69677-69677;1432051;235;20170201;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/set-de-table/69677-set-de-table-gris-33x48cm.html
69679-69679;1432049;235;20170201;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/chemin-de-table/69679-chemin-de-table-gris-40x140cm.html
67735-67735;1474285;235;20170201;https://www.jardiland.com/maison-deco/art-de-la-table/linge-de-table/chemin-de-table/67735-chemin-de-table-dh-poly-2ass-40x160cm-ro.html
52570-52570;1456686;235;20170201;https://www.jardiland.com/maison-deco/art-de-la-table/vaisselle/autres/52570-cave-a-saucisson-en-hetre-laguiole.html
67784-67784;1474234;235;20170201;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/porte-plante/67784-velo-en-metal-p-deco-120x30x75cm-blc-cas.html
32862-8407;1263378;235;20170201;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/cache-pot-aimante/32862-pot-aimante-pyramide-kalamitica.html
32866-8095;1263342;235;20170201;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/cache-pot-aimante/32866-pot-aimante-cube-kalamitica.html
70466-70466;1395526;235;20170201;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/vannerie/70466-panier-rond-en-jacinthe-d32-x-h27-1.html
68484-68484;1455152;235;20170201;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/contenant-en-metal/68484-boite-verre-et-metal-dore-35x20x9-cm.html
68482-68482;1455154;235;20170201;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/contenant-en-metal/68482-boite-verre-et-metal-dore-23x23x8-cm.html
68483-68483;1455153;235;20170201;https://www.jardiland.com/maison-deco/cache-pot-d-interieur/cache-pot-simple/contenant-en-metal/68483-boite-verre-et-metal-dore-18x18x8-cm.html
69170-69170;1432738;235;20170201;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/autres-objets-de-decoration/69170-vase-frances-26cm-transparent.html
69177-69177;1432714;235;20170201;https://www.jardiland.com/maison-deco/objets-de-decoration/autres-objets-de-decoration/autres-objets-de-decoration/69177-vase-bouteille-rioja-50cm-vert-pomme.html
